NAME	troph	ring	schiz	F	M
PF3D7_0215400	462.326972719374	119.178373947241	1270.33638553203	723.582940449561	160.162764630584
PF3D7_0215800	558.261110288918	23.4991594092143	72.1962346672531	402.507532249236	1631.65791864631
PF3D7_0215900	27.5666657791038	23.8595692732699	191.25060267819	85.4558619760081	18.2872800193618
PF3D7_0216000	126.761086159055	43.8699736221552	69.3345172923241	6937.28264769363	1093.79271513668
PF3D7_0216200	178.90218842741	103.300821725747	26.764079396119	10.977650063857	1
PF3D7_0216400	261.231068551163	84.0453376035377	15.8246914133018	74.535433959289	49.8282369647828
PF3D7_0216700	303.2313699479	1138.00658415306	7447.80847298583	51.5622639198301	376.743687651907
PF3D7_0216800	138.949204442834	7.61200740544829	424.25556448597	21.8292108853456	37.0348029606415
PF3D7_0216900	173.829945593524	2.93072556666795	293.962200709492	118.701397008393	2193.89923439706
PF3D7_0217100	2035.80967647842	123.989471348165	90.3133929861104	622.048944758497	1042.61788338918
PF3D7_0217300	23.6851100828073	27.727976326299	58.0974374748288	1	23.2316089015362
PF3D7_0217500	835.79249022776	38.5765449958907	7193.58453733702	819.122618026207	1762.57555201874
PF3D7_0217600	411.395528509775	434.431979332189	1089.45406661148	210.202053706338	156.458460254069
PF3D7_0217700	55.5673846620421	27.3984651813552	11.2792024563367	58.0481059671081	1
PF3D7_0217800	3324.26848819652	4903.33529869509	173.986293376252	1070.35066969694	537.376170529588
PF3D7_0217900	141.502367955146	87.1721423515464	142.601104895757	14.0123617436565	23.4794874676857
PF3D7_0218000	380.727801217289	35.9095873261459	58.8707657122605	330.10140645307	762.702452486472
PF3D7_0218100	11.0064391049303	1	39.6083351682046	730.900088290591	1
PF3D7_0218300	469.185626461618	195.272637237781	25.1478223813867	31.040653543893	71.1262272089762
PF3D7_0218400	51.4789253675812	292.751668101962	57.6137264650413	8.59364867225053	1
PF3D7_0218500	744.29767451764	812.510487692609	99.9038640091494	331.021808300299	20.1898063748537
PF3D7_0218700	710.062262920763	2691.57224263185	589.485456423994	241.00604094844	232.819975902489
PF3D7_0219200	2364.1952327136	5564.23593473182	865.146960452444	916.512611055644	496.50402566501
PF3D7_0219300	314.801132330369	18.7877359946156	29.6378642564007	132.485239811998	353.861488467283
PF3D7_0219400	478.229099320691	40.3207328950154	102.207828223547	1801.55678571308	14.8031940591053
PF3D7_0219600	454.004627404976	25.6347770989459	113.75446572985	68.1569835636026	1209.728773663
PF3D7_0219900	821.729023190631	2787.94999772801	1420.61714128496	316.287009386748	246.978210720724
PF3D7_0301800	193.453336218173	1640.68054843988	37.784041431295	163.489910193217	102.247440275697
PF3D7_0301900	157.664266538357	75.0811719772973	9.28468387286109	292.56717303412	79.0117428788644
PF3D7_0302000	1031.34683967968	2046.74047536138	224.251202864786	307.014054532984	36.2412798321532
PF3D7_0302700	189.061680617146	51.1112607407491	9.45322512129585	45.1125875926575	1
PF3D7_0302800	45.3907385772042	71.2665293612245	56.2219173365675	45.6986865934403	301.769061371116
PF3D7_0303600	64.04634583946	9.4353309417737	3.15826561774958	1	1
PF3D7_0303800	212.670662941941	7.07049997862936	316.012365866853	76.9841916579359	114.688801660947
PF3D7_0303900	10.9305954931179	9.84901457373707	286.748340125763	2790.90383858756	57.2967967122671
PF3D7_0304100	40.2920598292651	36.414304461961	3157.39525347264	19522.3223164864	849.032967595892
PF3D7_0304200	8.4662988386922	54.026891237049	62.8456012616368	1	1
PF3D7_0304400	1334.31446007253	2535.03169759195	99.755780613477	240.899206478838	283.875111339035
PF3D7_0304900	309.310711609095	503.367814033922	25.8407268016897	216.664958308503	41.6272852847973
PF3D7_0305000	266.379480973737	47.9575685105535	21.0473577902469	1	16.2160681679854
PF3D7_0305600	1043.24787933682	53.1204021040242	213.781026058195	544.912394789315	1464.6786628573
PF3D7_0305700	1074.53632990481	371.476835927281	85.2252322752119	111.784508220741	165.427107985362
PF3D7_0305800	99.2724459671119	28.0793976229061	25.0808052922998	329.704023316278	3315.52873475697
PF3D7_0306000	37.7293454998181	4.24082897048031	83.1120535026903	11.999285046472	23.2316089015362
PF3D7_0306300	646.505424156941	89.3291810187881	74.4122705087626	646.386096139523	97.2120299653155
PF3D7_0306500	109.183252283981	16.6644060211974	40.5386699831842	59.6435130604716	1
PF3D7_0306800	1955.65819682506	516.408790466338	143.1507259802	313.028954238652	535.350856712711
PF3D7_0306900	643.471576823823	1424.69100746602	55.1268878630821	238.948205346129	140.974646902851
PF3D7_0307100	1362.34459971503	2611.48286292969	90.4540528348375	490.950152075357	163.977781195729
PF3D7_0307200	3670.25972580736	6136.58158218234	302.791226031085	783.607571373985	668.454210549173
PF3D7_0307300	13.4261548630773	28.9384322971646	1.74241805560711	695.342082910621	387.393291232521
PF3D7_0307500	364.463031514872	16.2580225983125	199.521842509943	194.889978661339	20.1898063748537
PF3D7_0307700	1223.22466175444	54.3238754937845	1262.47487779762	1096.64682876879	2805.50373467543
PF3D7_0308000	195.327233115786	13.606816310075	19.2178544260051	33.2317319400937	125.62561647969
PF3D7_0308500	110.392189777557	61.3868062182819	5.00696644244482	8.59364867225053	1
PF3D7_0308600	32.4646285464739	11.4500720379845	5.0979401108746	1	1
PF3D7_0308700	3.68820121860153	1	515.779047282886	167.20157635295	56.5216256731997
PF3D7_0308800	306.216376822643	18.4869602400514	26.9733386859798	51.4348944726111	12.2397437338429
PF3D7_0309000	109.355509695697	28.6486378979069	27.7424123335648	461.34125465756	67.4278042471531
PF3D7_0309100	1	1	1	182.422349289742	1
PF3D7_0309600	4871.4882749129	10220.8772447157	1170.94951276179	1682.85583901008	1440.43506418301
PF3D7_0310000	267.010794817762	29.5023079695205	163.337191947735	648.380306234681	20.1898063748537
PF3D7_0310400	1042.01892111634	49.2992393928746	515.619458689971	57.6883275143346	228.665639183077
PF3D7_0311500	13.6060004766702	18.3266539099927	1	1	1
PF3D7_0311800	2622.83992237502	162.914781041067	384.063406338904	1285.74262916915	635.122179832278
PF3D7_0311900	46.2351461042366	18.5843540375391	22.7429477972413	217.590722519598	120.632513661146
PF3D7_0312000	370.40137248997	37.4571262883069	15.266058395706	190.449636381797	1
PF3D7_0312100	296.245427384122	29.5398239799337	30.6062759202696	112.884819476367	23.5738729993905
PF3D7_0312200	424.87360036094	48.8013245887565	130.407101458709	983.959558211589	1859.23450578887
PF3D7_0312500	372.013716359475	366.210000622734	1797.95868552843	121.759358972082	304.879867558665
PF3D7_0312800	757.845524280051	1885.90927718667	116.715484206323	239.755573834975	196.366185665186
PF3D7_0313100	1603.20481237903	503.915035859832	100.917037390467	296.739669879661	91.9169150802219
PF3D7_0313300	141.541689490268	10.2575455353714	22.5680017026393	10.637439525067	36.2952362054767
PF3D7_0313600	27.1323121317359	6.18813975171414	428.891747599878	81.2301688881905	3368.97725323436
PF3D7_0313700	708.210402053291	63.6467747123861	45.6343861997822	223.211636858748	62.2511996264947
PF3D7_0313800	567.599166168779	41.4451073501692	28.9830565927451	411.437969330348	98.585008414804
PF3D7_0314200	67.3012137050738	23.2809827619066	43.5951235740018	161.149765025088	1513.43944875348
PF3D7_0314400	8.85951388601148	9.79037424011936	6.36365586783952	1	1
PF3D7_0314500	79.1479463809223	375.368606158879	22.5483527437522	49.2931099197571	1
PF3D7_0315000	378.617175818185	27.9795045282141	17.7821105260946	187.939306640763	252.964289605141
PF3D7_0315100	27.6591320082813	35.5076114427611	4.96188665042293	1	1
PF3D7_0315300	348.827799994532	85.856150298143	77.1186935701663	90.1255575527538	1806.06809494813
PF3D7_0315400	264.196544091066	124.052605383072	50.7430850500188	30.6480418073399	26.1861615964149
PF3D7_0315500	447.41272534342	37.1997172593244	35.6897269063375	268.648456577197	731.747757850452
PF3D7_0315700	284.833234299665	162.594325976152	450.892241718991	3250.54155403327	131.779969301459
PF3D7_0315900	8.75753174432846	7.87375501108089	39.2588328579965	12.3917273276147	1
PF3D7_0316300	190.448674258665	41.9682960281818	12.8020485292489	71.7995306635747	633.974995153241
PF3D7_0316600	69.1658738609193	11.9063461448699	24.6963039027961	25.9001003103412	1
PF3D7_0317100	81.457880563312	7.85371027838599	3.36160967315322	13.1290040874744	31.6927350296185
PF3D7_0317800	226.722321840263	50.0918242146723	18.4087488251932	1	1
PF3D7_0317900	221.521478523733	24.9958900585665	10.7087345398838	27.9356608638047	23.4794874676857
PF3D7_0318100	347.550588681743	587.467439168389	24.4113010423083	70.8163636645769	147.725549826972
PF3D7_0318400	10.3466583426933	10.9212792711245	7.47479685324873	178.538441580673	8474.05113505441
PF3D7_0318800	320.382577824403	57.1635184383093	31.6287437514995	317.678546418358	37.5648865108901
PF3D7_0318900	317.221130889547	146.690688410793	49.6596222624625	34.3671527090868	52.7370721990843
PF3D7_0319000	437.359799796929	41.1649278999609	99.5058716886348	555.112264900495	251.313771312922
PF3D7_0319200	1116.21190072997	2655.52757135603	113.93661186591	237.137163873258	72.9079363962346
PF3D7_0319500	180.192189736166	61.3758376830879	18.3234368884683	57.519311977291	12.2397437338429
PF3D7_0319800	27.2911742514149	5.31769265259311	9.21782223719719	275.855734948759	112.628024891829
PF3D7_0319900	121.799691665607	3.93375579416769	50.4689018169329	91.4870104796542	1
PF3D7_0320000	317.839519771104	90.2030414141909	119.57300342847	831.285005275105	1572.35696105942
PF3D7_0320400	297.335942927985	84.2481861101281	20.4206120166791	14.0123617436565	229.362542095182
PF3D7_0320500	215.644943226456	6098.66486688355	687.535874943404	1338.74680921484	26.8685360995421
PF3D7_0320600	143.002724592295	18.4588299941853	59.3002046932161	253.110631873669	343.810972292328
PF3D7_0320700	59.7560930610439	13.764384235813	6.96733192472074	14.0123617436565	20.1898063748537
PF3D7_0320900	943.720588531222	377.018948362784	5786.95892290062	186.638771319051	258.686934994397
PF3D7_0321400	25.8992261685166	1.96536278333398	355.224208182038	11.4146054426728	111.933947395044
PF3D7_0321500	737.087287748136	891.621683001132	49.8977457805828	125.322980103516	83.8916630641799
PF3D7_0321600	855.466497570777	1750.85111026849	190.68617459293	251.854092194764	305.868320582348
PF3D7_0322000	132.257564857332	146.601642679	16.8057404666116	1	56.1880605133102
PF3D7_0322100	60.9651621968646	32.2955335040099	3.4483999706192	1	1
PF3D7_0322300	314.748265669161	133.820658409313	53.2646894158304	29.1996590881575	1
PF3D7_0322400	262.244248756142	849.996201012144	18.7092854158127	145.971404544027	239.095308298449
PF3D7_0322600	264.3316742216	100.812371351641	32.7808174218133	101.590922542885	1093.76990964513
PF3D7_0322800	24.1631522739928	1	27.642460920897	91.4045909795057	157.942148818415
PF3D7_0322900	3289.35315984173	6594.677031344	273.38116370368	732.432733981151	690.319699747944
PF3D7_0323300	39.189240766569	24.3993138221531	1	20.4501842617185	1
PF3D7_0323400	80.9295427410194	22.8528727168424	1309.95031226864	100.744991462362	103.555857984138
PF3D7_0323600	1151.36459897853	1172.04198085799	103.746334832287	368.613818289283	156.09425321584
PF3D7_0403300	245.500648431881	67.9506494904812	52.8383509107463	46.4341604017529	16.2160681679854
PF3D7_0403500	82.2251025639725	22.1940235988686	7.36255157973738	13.1290040874744	12.2397437338429
PF3D7_0404000	7.87653088166116	1	680.299723680517	86.3171429597911	23.8942970306097
PF3D7_0404200	44.7698369104229	26.3674732859807	5.65332341273609	11.3180007841681	1
PF3D7_0404700	57.0007395451163	76.7474709756292	15185.2655482165	185.613708833536	510.450942328873
PF3D7_0404800	83.6325011875324	1	295.812447583117	1185.21500847486	616.426308663761
PF3D7_0405000	179.731182448692	1018.24269703856	100.590993667068	44.9000546053394	91.7009095437724
PF3D7_0405500	4.73303347000243	15.1641271160487	3.04000448800987	1	1
PF3D7_0405600	65.8402952699794	116.569291323851	22.9424232438732	25.0969661919564	1
PF3D7_0405700	52.5411493912494	16.9674203885426	29.2530000530044	293.268894596166	2502.00337157941
PF3D7_0405800	71.8002734129237	23.2285158496146	12.4291590936735	26.4013846136627	1
PF3D7_0406600	37.6862534686082	1.96536278333398	3.23643601556559	1	1
PF3D7_0406800	197.465027196944	17.9805923803012	5.98264449905858	116.637845848127	59.1163838366444
PF3D7_0407400	174.964210267487	590.010841357475	26.1528045837575	139.382785019796	1
PF3D7_0407500	113.469985306206	385.341693062063	15.2078271876706	65.7159401934429	38.8047301574156
PF3D7_0408000	6.45471045992163	5.59263341600073	30.6128899451389	22.8632604647813	1
PF3D7_0408200	14.4656063363558	20.016735359899	13.9704049615555	128.652271444746	791.381419332108
PF3D7_0408400	400.949889879541	124.498092415019	23.6714619907951	23.2796617134301	31.4295501086965
PF3D7_0408500	968.799035449728	51.4582775207354	361.804997027252	246.23412030158	3073.63188792621
PF3D7_0409100	121.348919123689	483.938616212608	81.060479368593	76.8370133623242	105.64617398988
PF3D7_0409200	296.622744174616	2048.21679786287	235.691910185571	110.128384257191	44.9483167794673
PF3D7_0409400	183.151492460852	379.619660589156	22.3173934037962	50.5340281516492	71.1262272089762
PF3D7_0409800	979.079608037242	5128.49437979513	5469.3974408703	485.833079163957	493.136602443774
PF3D7_0409900	1.88825250531619	7.62100927290429	4.50643430695326	57.0662474838461	30.75836209975
PF3D7_0410400	84.727675002105	56.9273637483891	4.08305856313914	21.2737006665505	90.11067545892
PF3D7_0410500	51.3856330441248	3.72420180887	23.4105177086948	3539.69040148334	20.1898063748537
PF3D7_0410600	48.2009936654355	43.098479279173	17.2231881647493	1	65.1875289362349
PF3D7_0411100	111.398008713321	16.6408324649995	4.87792781582935	8.59364867225053	71.1262272089762
PF3D7_0411700	12.6815836123578	1.89784338020076	32.1608082498514	629.921551337301	121.028657619394
PF3D7_0412000	631.77059674274	39.1440854100024	816.510088159104	158.061080715472	136.360286518181
PF3D7_0412200	255.219858058946	129.890994199525	16.6675138581092	41.2033154411421	14.8031940591053
PF3D7_0413600	665.248667542275	124.377840590144	114.01837736143	127.301945062398	44.1089038931294
PF3D7_0414200	17.4107807850427	1	4.66374177947938	14.3138064172547	1
PF3D7_0414300	11.9619113476956	7.67913438418381	2.92960790367397	1	1
PF3D7_0414500	15.4524629855672	1	2.6073940124573	88.3215337610348	216.469905254985
PF3D7_0414600	283.199057518825	22.0539088506547	1295.82389726157	457.736927249236	322.864837274546
PF3D7_0414900	13.4370783802311	11.305947664318	1228.31602347944	14.4330964630657	1
PF3D7_0415400	299.440970595804	169.165542135936	238.573858364953	39.4157436067782	1
PF3D7_0415500	270.658865738988	259.358102215236	139.856407905225	147.05281374233	1
PF3D7_0415700	180.005475799669	22.0888154771001	19.2980401720848	119.511095905479	1
PF3D7_0415900	654.343524382452	1590.58754755135	112.052755402518	150.497472165322	117.92242170204
PF3D7_0416200	209.500637536309	310.880169628869	198.189422006989	68.4154031945854	12.2397437338429
PF3D7_0416300	118.300378854158	5.85823104867188	14.4537077888061	96.2707629377664	12.2397437338429
PF3D7_0416400	865.084375773608	71.7570543472405	48.2719891843439	877.47089648234	72.8391322860124
PF3D7_0416800	50.1218606459285	20.4585072359106	183.860264323565	25.0969661919564	1
PF3D7_0417100	6.45857381742421	1	1	41.5914418775712	47.1949787688106
PF3D7_0417500	137.88651338247	44.9424606015222	16.9750226191389	60.0826957694222	20.1898063748537
PF3D7_0417900	41.7530658376194	5.04790536251614	113.310592102694	116.082588131867	3865.45226117846
PF3D7_0418100	79.9367111945705	63.7954032383674	263.223595387466	134.924803168856	735.819879896629
PF3D7_0418400	82.7681130308347	23.4560800145891	4.12356023395466	78.6689408936506	71.1262272089762
PF3D7_0418500	44.9046571658727	9.5258603804256	58.7958150804228	1	1
PF3D7_0418700	496.749983809551	4125.82943123993	331.38700432364	280.823917396256	126.314287722286
PF3D7_0418800	9.03835119953175	9.42531861568816	252.215929809901	698.973425419988	1
PF3D7_0418900	13.1131919485869	1	599.472286328817	132.694264314016	37.0348029606415
PF3D7_0419000	62.2510399908463	763.55900001491	211.534765685699	706.773626408348	8343.18564475985
PF3D7_0419100	200.91536115464	68.0678077624577	455.978059039342	103.904029246529	103.596243400525
PF3D7_0419300	22.3780109590877	22.1607593905155	1	1	1
PF3D7_0419500	396.844773738111	40.0477603044914	264.501522013805	22.7361327777739	14.8031940591053
PF3D7_0420100	275.534338145697	1360.66192586767	81.9536492266889	48.130983579166	175.084005416267
PF3D7_0420200	1221.38168555703	250.996350369824	130.123547344494	248.953492358441	60.4591835414998
PF3D7_0420500	27.0579905508959	1	25.6188158784528	120.548435886108	259.634411605175
PF3D7_0422000	249.332972729939	12.682601997416	33.4445749023815	798.049922933233	1
PF3D7_0422400	2206.06044449189	3961.80383897058	210.024341563074	674.504176407003	341.953405447837
PF3D7_0422600	159.001287828168	23.2200861397853	44.2827487126026	72.2813873374632	12.2397437338429
PF3D7_0422700	45.4694054498433	147.306250927633	7.62526324263964	8.59364867225053	27.7036957914975
PF3D7_0422800	232.560085253109	28.2836421291605	9.39732063072014	101.501005840643	14.8031940591053
PF3D7_0423200	163.609877427478	33.2909611422832	8.46181852099175	247.434315564776	1
PF3D7_0423500	274.292777089606	39.933375797057	3348.8682304824	888.968342518391	174.607583621055
PF3D7_0501700	60.5936117448375	1	4.0612401083679	139.626766640581	633.35222110392
PF3D7_0501800	786.132038247656	38.4417931056263	34.0933857411634	279.66643615319	692.866730128605
PF3D7_0501900	182.465192037666	63.1586478522552	10.9563537891474	30.9643305485231	234.416152082046
PF3D7_0502200	285.892678740777	845.814668505086	34.7790356210213	38.3070382962287	26.0429377929481
PF3D7_0502400	375.119666076574	2332.20670132049	131.650497681166	45.2378176173298	65.3187410554017
PF3D7_0502600	111.96519636444	47.475919127029	53.0438660553067	651.19793288756	3474.9065284111
PF3D7_0502700	613.107317192908	140.233559293346	52.9508393138814	62.0990334966944	129.169320117635
PF3D7_0502800	63.0409293164973	15.7723619250055	6.38139778646108	11.6790828803622	12.2397437338429
PF3D7_0503100	367.357941840464	51.4247041326809	21.7898432812308	248.003631769195	367.920516267409
PF3D7_0503200	295.027649091069	21.8765277620503	203.14158140805	317.885096774407	3307.12519771395
PF3D7_0503600	15.3324181961669	14.4621656811264	814.704357799608	35.73322733344	1
PF3D7_0503800	2207.47294685136	4512.86528225835	135.430089272246	673.702491894894	750.099522997863
PF3D7_0503900	1988.2753833428	686.995451357461	302.955598939039	115.637191325773	120.132261768803
PF3D7_0504100	37.2497650710721	10.9758487759578	818.783092334967	234.865835226186	138.349089617171
PF3D7_0504200	118.295311529472	24.6243337737653	2645.79223115783	247.549506291415	243.204279320032
PF3D7_0504300	100.927630847411	15.0765406620735	5.03128275417238	237.130280168568	130.842716139133
PF3D7_0504500	3.21693091147868	3.39017161432191	8.63151233975562	1078.63675802021	26.8685360995421
PF3D7_0504600	231.91823109099	6.77719086316797	16.7180551404914	187.461962674519	1
PF3D7_0505300	120.274602396905	448.517170815127	64.8472702143507	11.4146054426728	486.050826311073
PF3D7_0505400	504.37411284406	80.4994827833823	32.1310508520296	42.5134655054122	213.594932771924
PF3D7_0505500	329.120014024706	74.1726074040278	122.278609076874	233.820157412712	1873.66186081495
